"URI"	"scientificName"	"is_current"
"http://florabase.dec.wa.gov.au/browse/profile/13191"	"Drosera occidentalis Morrison subsp. occidentalis"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13192"	"Drosera nitidula subsp. omissa (Diels) N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13193"	"Drosera nitidula Planch. subsp. nitidula"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13194"	"Drosera nitidula subsp. leucostigma N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13195"	"Drosera helodes N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13196"	"Drosera nitidula subsp. allantostigma N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13197"	"Drosera hyperostigma N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13198"	"Drosera ericksoniae N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13199"	"Drosera leioblastus N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13200"	"Drosera enodes N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13201"	"Drosera eneabba N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13202"	"Drosera echinoblastus N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13203"	"Drosera closterostigma N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13204"	"Drosera callistos N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13205"	"Drosera tubaestylis N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13206"	"Drosera salina N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13207"	"Drosera orbiculata N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13208"	"Drosera marchantii subsp. prophylla N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13209"	"Drosera marchantii DeBuhr subsp. marchantii"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13210"	"Drosera lowriei N.G.Marchant"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13211"	"Drosera erythrorhiza subsp. collina N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13212"	"Drosera erythrorhiza subsp. magna N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13213"	"Drosera erythrorhiza subsp. squamosa (Benth.) N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13214"	"Drosera erthrorhiza subsp. geniculata N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13215"	"Drosera menziesii subsp. basifolia N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13216"	"Drosera menziesii subsp. penicillaris (Diels) N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13217"	"Drosera erythrorhiza Lindl. subsp. erythrorhiza"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13218"	"Drosera erythrogyne N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13219"	"Drosera bulbosa Hook. subsp. bulbosa"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13220"	"Drosera bulbosa subsp. major (Diels) N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13221"	"Drosera stolonifera subsp. prostrata N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13222"	"Drosera stolonifera subsp. porrecta (Lehm.) N.G.Marchant & Lowrie"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13223"	"Drosera macrantha subsp. eremaea N.G.Marchant & Lowrie"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13224"	"Drosera browniana Lowrie & N.G.Marchant"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13225"	"Drosera stolonifera subsp. monticola Lowrie & N.G.Marchant"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13226"	"Drosera grievei Lowrie & N.G.Marchant"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13227"	"Drosera sargentii Lowrie & N.G.Marchant"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13228"	"Gymnanthera oblonga (Burm.f.) P.S.Green"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13229"	"Phyllota humilis S.Moore"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13230"	"Ageratum conyzoides L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13231"	"Calotis squamigera C.T.White"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13232"	"Calothamnus superbus Hawkeswood & Mollemans"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13233"	"Guichenotia alba Keighery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13234"	"Rhodanthe manglesii Lindl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13235"	"Schoenia macivorii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13237"	"Rhodanthe uniflora (J.M.Black) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13238"	"Rhodanthe maryonii (S.Moore) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13239"	"Rhodanthe chlorocephala (Turcz.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13240"	"Rhodanthe chlorocephala (Turcz.) Paul G.Wilson subsp. chlorocephala"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13241"	"Rhodanthe chlorocephala subsp. rosea (Hook.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13242"	"Rhodanthe chlorocephala subsp. splendida (Hemsl.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13243"	"Rhodanthe collina Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13244"	"Rhodanthe cremea Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13245"	"Rhodanthe fuscescens (Turcz.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13246"	"Rhodanthe humboldtiana (Gaudich.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13247"	"Rhodanthe microglossa (Maiden & Betche) Paul G.Wilson"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13248"	"Rhodanthe oppositifolia (S.Moore) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13249"	"Rhodanthe oppositifolia (S.Moore) Paul G.Wilson subsp. oppositifolia"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13250"	"Rhodanthe oppositifolia subsp. ornata Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13251"	"Rhodanthe propinqua (W.Fitzg.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13252"	"Rhodanthe pygmaea (DC.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13253"	"Rhodanthe rubella (A.Gray) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13254"	"Rhodanthe stricta (Lindl.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13255"	"Pterochaeta paniculata Steetz"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13256"	"Haptotrichion conicum (B.L.Turner) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13257"	"Haptotrichion colwillii Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13258"	"Leucochrysum stipitatum (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13259"	"Anemocarpa calcicola Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13260"	"Leucochrysum fitzgibbonii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13261"	"Amyema conspicua subsp. obscurinervis Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13262"	"Amyema conspicua (F.M.Bailey) Danser"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13263"	"Amyema eburna (Barlow) Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13264"	"Amyema pyriformis Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13265"	"Amyema miraculosa subsp. boormanii (Blakely) Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13266"	"Amyema miraculosa (Miq.) Tiegh. subsp. miraculosa"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13267"	"Amyema linophylla (Fenzl) Tiegh. subsp. linophylla"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13268"	"Melaleuca araucarioides Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13269"	"Melaleuca fissurata Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13270"	"Melaleuca huegelii subsp. pristicensis Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13271"	"Melaleuca huegelii Endl. subsp. huegelii"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13272"	"Melaleuca incana subsp. tenella (Benth.) Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13273"	"Melaleuca incana R.Br. subsp. incana"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13274"	"Melaleuca ordinifolia Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13275"	"Melaleuca pomphostoma Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13276"	"Melaleuca pritzelii (Domin) Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13277"	"Melaleuca ringens Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13278"	"Melaleuca sculponeata Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13279"	"Melaleuca viminea subsp. appressa Barlow"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13280"	"Melaleuca viminea Lindl. subsp. viminea"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13281"	"Euphorbia vaccaria Baill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13282"	"Euphorbia maconochieana B.G.Thomson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13283"	"Euphorbia kimberleyensis B.G.Thomson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13284"	"Lawrencella rosea Lindl."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13285"	"Schoenia ayersii (F.Muell.) J.M.Black"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13286"	"Schoenia filifolia (Turcz.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13287"	"Schoenia filifolia (Turcz.) Paul G.Wilson subsp. filifolia"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13288"	"Schoenia filifolia subsp. arenicola Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13289"	"Lawrencella davenportii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13290"	"Rhodanthe ascendens Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13291"	"Rhodanthe condensata (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13292"	"Rhodanthe forrestii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13293"	"Rhodanthe haigii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13294"	"Rhodanthe laevis (A.Gray) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13295"	"Rhodanthe nullarborensis Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13296"	"Rhodanthe polycephala (A.Gray) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13297"	"Rhodanthe psammophila Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13298"	"Thiseltonia gracillima (F.Muell. & Tate) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13299"	"Rhodanthe tietkensii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13300"	"Rhodanthe citrina (Benth.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13301"	"Rhodanthe floribunda (DC.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13302"	"Rhodanthe sphaerocephala Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13303"	"Rhodanthe sterilescens (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13304"	"Rhodanthe troedelii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13305"	"Rhodanthe heterantha (Turcz.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13306"	"Rhodanthe battii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13307"	"Rhodanthe pollackii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13308"	"Rhodanthe charsleyae (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13309"	"Rhodanthe spicata (Steetz) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13310"	"Rhodanthe margarethae (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13311"	"Rhodanthe frenchii (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13312"	"Rhodanthe pyrethrum (Steetz) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13327"	"Argentipallium niveum (Steetz) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13328"	"Waitzia nitida (Lindl.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13329"	"Argentipallium tephrodes (Turcz.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13330"	"Waitzia acuminata var. albicans Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13331"	"Waitzia acuminata Steetz var. acuminata"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13332"	"Waitzia suaveolens var. flava Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13333"	"Waitzia suaveolens (Benth.) Druce var. suaveolens"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13334"	"Cryptostegia madagascariensis var. glaberrima (Hochr.) J.Marohasy & P.I.Forst."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13335"	"Hakea obliqua R.Br. subsp. obliqua"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13336"	"Hakea obliqua subsp. parviflora R.M.Barker"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13337"	"Synaptantha scleranthoides (F.Muell.) Pedley & Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13338"	"Cynanchum christineae P.I.Forst."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13339"	"Synaptantha tillaeacea (F.Muell.) Hook.f. var. tillaeacea"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13340"	"Oldenlandia corymbosa L. var. corymbosa"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13341"	"Oldenlandia argillacea (Halford) Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13342"	"Oldenlandia kochiae Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13343"	"Oldenlandia mitrasacmoides (F.Muell.) F.Muell. subsp. mitrasacmoides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13344"	"Oldenlandia largiflorens (Halford) Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13345"	"Oldenlandia laceyi (Halford) Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13346"	"Oldenlandia delicata (Halford) Halford"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13347"	"Leptospermum madidum subsp. sativum A.R.Bean"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13348"	"Leptospermum madidum A.R.Bean"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13349"	"Cheilanthes nudiuscula (R.Br.) T.Moore"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13351"	"Wahlenbergia stricta (R.Br.) Sweet subsp. stricta"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13352"	"Acacia delicatula Tindale & P.G.Kodela"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13353"	"Craspedia haplorrhiza J.Everett & A.N.L.Doust"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13354"	"Craspedia variabilis J.Everett & A.N.L.Doust"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13355"	"Tabernaemontana orientalis R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13356"	"Schoenia filifolia subsp. subulifolia (F.Muell.) Paul G.Wilson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13357"	"Hedyotis spermacocoides F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13358"	"Hedyotis crouchiana F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13359"	"Acacia oligoneura F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13360"	"Gnaphalium falcatum Lam."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13361"	"Bothriochloa pertusa (L.) A.Camus"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13362"	"Themeda quadrivalvis (L.) Kuntze"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13363"	"Malvastrum coromandelianum (L.) Garcke"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13364"	"Festulolium x loliaceum (Huds.) P.Fourn."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13380"	"Amphibromus nervosus (Hook.f.) Baill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13381"	"Drosera citrina Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13382"	"Drosera lasiantha Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13383"	"Drosera nivea Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13384"	"Drosera silvicola Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13385"	"Drosera stelliflora Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13386"	"Drosera bicolor Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13387"	"Drosera macrophylla Lindl. subsp. macrophylla"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13388"	"Drosera macrophylla subsp. monantha A.Lowrie & Carlquist"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13401"	"Acacia neurocarpa Hook."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13402"	"Alstonia spectabilis subsp. ophioxyloides (F.Muell.) P.I.Forst."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13403"	"Acacia colei Maslin & L.Thomson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13404"	"Myosurus minimus var. australis (F.Muell.) Huth"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13405"	"Phyllopodium cordatum (Thunb.) Hilliard"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13408"	"Minuartia hybrida (Vill.) Schischk."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13411"	"Grewia multiflora Juss."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13413"	"Grevillea hakeoides subsp. commutata (F.Muell.) McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13414"	"Grevillea petrophiloides subsp. oligomera McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13415"	"Grevillea petrophiloides subsp. magnifica McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13416"	"Grevillea petrophiloides Meisn. subsp. petrophiloides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13417"	"Corchorus sericeus Ewart & O.B.Davies"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13418"	"Grevillea pilosa subsp. dissecta McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13419"	"Grevillea pilosa A.S.George subsp. pilosa"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13420"	"Grevillea nana subsp. abbreviata McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13421"	"Grevillea nana C.A.Gardner subsp. nana"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13422"	"Grevillea pauciflora subsp. psilophylla McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13423"	"Grevillea pauciflora subsp. saxatilis McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13424"	"Grevillea disjuncta F.Muell. subsp. disjuncta"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13425"	"Grevillea disjuncta subsp. dolichopoda McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13427"	"Grevillea manglesioides Meisn. subsp. manglesioides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13428"	"Grevillea diversifolia subsp. subtersericata McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13429"	"Grevillea diversifolia Meisn. subsp. diversifolia"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13430"	"Grevillea hakeoides subsp. stenophylla (W.Fitzg.) McGill."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13432"	"Grevillea hakeoides Meisn. subsp. hakeoides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/13434"	"Grevillea thelemanniana subsp. fililoba McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13435"	"Grevillea thelemanniana subsp. hirtella (Benth.) McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13436"	"Grevillea thelemanniana subsp. delta McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13437"	"Grevillea thelemanniana subsp. obtusifolia (Meisn.) McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13438"	"Grevillea thelemanniana subsp. preissii (Meisn.) McGill."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/13439"	"Grevillea thelemanniana Endl. subsp. thelemanniana"	"Y"
